country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Israel,1/30/2021,4840536,3051169,1789367,76871,174664,55.92,35.25,20.67,20179,"Moderna, Pfizer/BioNTech"
Israel,1/31/2021,4972904,3124266,1848638,132368,163704,57.45,36.1,21.36,18913,"Moderna, Pfizer/BioNTech"
Israel,2/1/2021,5090241,3206416,1883825,117337,149081,58.81,37.04,21.76,17224,"Moderna, Pfizer/BioNTech"
Israel,2/2/2021,5190895,3276187,1914708,100654,134270,59.97,37.85,22.12,15513,"Moderna, Pfizer/BioNTech"
Israel,2/3/2021,5302047,3336181,1965866,111152,121269,61.26,38.54,22.71,14011,"Moderna, Pfizer/BioNTech"
Israel,2/4/2021,5432210,3408513,2023697,130163,109939,62.76,39.38,23.38,12702,"Moderna, Pfizer/BioNTech"
Israel,2/5/2021,5494581,3442261,2052320,62371,104417,63.48,39.77,23.71,12064,"Moderna, Pfizer/BioNTech"
Israel,2/6/2021,5538203,3463769,2074434,43622,99667,63.98,40.02,23.97,11515,"Moderna, Pfizer/BioNTech"
Israel,2/7/2021,5660516,3517661,2142855,122313,98230,65.4,40.64,24.76,11349,"Moderna, Pfizer/BioNTech"
Israel,2/8/2021,5784017,3576084,2207933,123501,99111,66.82,41.32,25.51,11451,"Moderna, Pfizer/BioNTech"
Israel,2/9/2021,5917220,3642124,2275096,133203,103761,68.36,42.08,26.28,11988,"Moderna, Pfizer/BioNTech"
Israel,2/10/2021,6059277,3712334,2346943,142057,108176,70,42.89,27.11,12498,"Moderna, Pfizer/BioNTech"
Israel,2/11/2021,6211469,3793093,2418376,152192,111323,71.76,43.82,27.94,12861,"Moderna, Pfizer/BioNTech"
Israel,2/12/2021,6287736,3831995,2455741,76267,113308,72.64,44.27,28.37,13091,"Moderna, Pfizer/BioNTech"
Israel,2/13/2021,6345403,3859359,2486044,57667,115314,73.31,44.59,28.72,13323,"Moderna, Pfizer/BioNTech"
Israel,2/14/2021,6488659,3933866,2554793,143256,118306,74.97,45.45,29.52,13668,"Moderna, Pfizer/BioNTech"
Israel,2/15/2021,6645206,4015062,2630144,156547,123027,76.77,46.39,30.39,14214,"Moderna, Pfizer/BioNTech"
Israel,2/16/2021,6806306,4098274,2708032,161100,127012,78.64,47.35,31.29,14674,"Moderna, Pfizer/BioNTech"
Israel,2/17/2021,6943033,4159832,2783201,136727,126251,80.21,48.06,32.16,14586,"Moderna, Pfizer/BioNTech"
Israel,2/18/2021,7091072,4228637,2862435,148039,125658,81.93,48.85,33.07,14518,"Moderna, Pfizer/BioNTech"
Israel,2/19/2021,7168475,4268117,2900358,77403,125820,82.82,49.31,33.51,14536,"Moderna, Pfizer/BioNTech"
Israel,2/20/2021,7228505,4299623,2928882,60030,126157,83.51,49.67,33.84,14575,"Moderna, Pfizer/BioNTech"
Israel,2/21/2021,7385788,4378711,3007077,157283,128161,85.33,50.59,34.74,14807,"Moderna, Pfizer/BioNTech"
Israel,2/22/2021,7550440,4463361,3087079,164652,129319,87.23,51.57,35.67,14941,"Moderna, Pfizer/BioNTech"
Israel,2/23/2021,7697333,4540322,3157011,146893,127290,88.93,52.46,36.47,14706,"Moderna, Pfizer/BioNTech"
Israel,2/24/2021,7820673,4601050,3219623,123340,125377,90.35,53.16,37.2,14485,"Moderna, Pfizer/BioNTech"
Israel,2/25/2021,7936095,4652228,3283867,115422,120718,91.69,53.75,37.94,13947,"Moderna, Pfizer/BioNTech"
Israel,2/26/2021,7991971,4677129,3314842,55876,117642,92.33,54.04,38.3,13592,"Moderna, Pfizer/BioNTech"
Israel,2/27/2021,8029904,4694650,3335254,37933,114486,92.77,54.24,38.53,13227,"Moderna, Pfizer/BioNTech"
Israel,2/28/2021,8124273,4734456,3389817,94369,105498,93.86,54.7,39.16,12188,"Moderna, Pfizer/BioNTech"
Israel,3/1/2021,8230774,4779920,3450854,106501,97191,95.09,55.22,39.87,11229,"Moderna, Pfizer/BioNTech"
Israel,3/2/2021,8336001,4820835,3515166,105227,91238,96.31,55.7,40.61,10541,"Moderna, Pfizer/BioNTech"
Israel,3/3/2021,8444213,4862848,3581365,108212,89077,97.56,56.18,41.38,10291,"Moderna, Pfizer/BioNTech"
Israel,3/4/2021,8559602,4901992,3657610,115389,89072,98.89,56.63,42.26,10291,"Moderna, Pfizer/BioNTech"
Israel,3/5/2021,8613201,4919173,3694028,53599,88747,99.51,56.83,42.68,10253,"Moderna, Pfizer/BioNTech"
Israel,3/6/2021,8649095,4929849,3719246,35894,88456,99.93,56.96,42.97,10220,"Moderna, Pfizer/BioNTech"
Israel,3/7/2021,8752279,4960769,3791510,103184,89715,101.12,57.31,43.8,10365,"Moderna, Pfizer/BioNTech"
Israel,3/8/2021,8859852,4995681,3864171,107573,89868,102.36,57.72,44.64,10383,"Moderna, Pfizer/BioNTech"
Israel,3/9/2021,8975914,5035562,3940352,116062,91416,103.7,58.18,45.52,10562,"Moderna, Pfizer/BioNTech"
Italy,12/27/2020,7147,7147,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,12/28/2020,8564,8564,,1417,1417,0.01,0.01,,23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,12/29/2020,9516,9516,,952,1184,0.02,0.02,,20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,12/30/2020,14213,14213,,4697,2355,0.02,0.02,,39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,12/31/2020,39527,39527,,25314,8095,0.07,0.07,,134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/1/2021,50565,50565,,11038,8684,0.08,0.08,,144,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/2/2021,89057,89057,,38492,13652,0.15,0.15,,226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/3/2021,124174,124174,,35117,16718,0.21,0.21,,277,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/4/2021,192592,192592,,68418,26290,0.32,0.32,,435,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/5/2021,272060,272060,,79468,37506,0.45,0.45,,620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/6/2021,337008,337008,,64948,46114,0.56,0.56,,763,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/7/2021,428907,428907,,91899,55626,0.71,0.71,,920,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/8/2021,524283,524283,,95376,67674,0.87,0.87,,1119,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/9/2021,611096,611096,,86813,74577,1.01,1.01,,1233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/10/2021,671410,671410,,60314,78177,1.11,1.11,,1293,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/11/2021,752123,752123,,80713,79933,1.24,1.24,,1322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/12/2021,833550,833550,,81427,80213,1.38,1.38,,1327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/13/2021,926894,926894,,93344,84269,1.53,1.53,,1394,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/14/2021,1019601,1019601,,92707,84385,1.69,1.69,,1396,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/15/2021,1107842,1107842,,88241,83366,1.83,1.83,,1379,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/16/2021,1172285,1172285,,64443,80170,1.94,1.94,,1326,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/17/2021,1208750,1205848,2902,36465,76763,2,1.99,0,1270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/18/2021,1251710,1243915,7795,42960,71370,2.07,2.06,0.01,1180,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/19/2021,1283915,1274428,9487,32205,64338,2.12,2.11,0.02,1064,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/20/2021,1313843,1299856,13987,29928,55278,2.17,2.15,0.02,914,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/21/2021,1348909,1315400,33509,35066,47044,2.23,2.18,0.06,778,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/22/2021,1374872,1327467,47405,25963,38147,2.27,2.2,0.08,631,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/23/2021,1413216,1333124,80092,38344,34419,2.34,2.2,0.13,569,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/24/2021,1446802,1336110,110692,33586,34007,2.39,2.21,0.18,562,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/25/2021,1515342,1340604,174738,68540,37662,2.51,2.22,0.29,623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/26/2021,1594992,1344723,250269,79650,44440,2.64,2.22,0.41,735,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/27/2021,1665094,1350516,314578,70102,50179,2.75,2.23,0.52,830,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/28/2021,1758124,1354986,403138,93030,58459,2.91,2.24,0.67,967,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/29/2021,1855285,1359521,495764,97161,68630,3.07,2.25,0.82,1135,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/30/2021,1945111,1363495,581616,89826,75985,3.22,2.26,0.96,1257,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,1/31/2021,2004359,1365962,638397,59248,79651,3.32,2.26,1.06,1317,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/1/2021,2089539,1370288,719251,85180,82028,3.46,2.27,1.19,1357,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/2/2021,2176897,1376509,800388,87358,83129,3.6,2.28,1.32,1375,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/3/2021,2275508,1385567,889941,98611,87202,3.76,2.29,1.47,1442,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/4/2021,2381639,1398749,982890,106131,89074,3.94,2.31,1.63,1473,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/5/2021,2486786,1416215,1070571,105147,90214,4.11,2.34,1.77,1492,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/6/2021,2562356,1430602,1131754,75570,88178,4.24,2.37,1.87,1458,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/7/2021,2603248,1439747,1163501,40892,85556,4.31,2.38,1.92,1415,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/8/2021,2668990,1466412,1202578,65742,82779,4.41,2.43,1.99,1369,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/9/2021,2734694,1500736,1233958,65704,79685,4.52,2.48,2.04,1318,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/10/2021,2806217,1545369,1260848,71523,75816,4.64,2.56,2.09,1254,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/11/2021,2879780,1600057,1279723,73563,71163,4.76,2.65,2.12,1177,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/12/2021,2952212,1658063,1294149,72432,66489,4.88,2.74,2.14,1100,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/13/2021,3004337,1703959,1300378,52125,63140,4.97,2.82,2.15,1044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/14/2021,3033453,1730800,1302653,29116,61458,5.02,2.86,2.15,1016,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/15/2021,3095160,1786936,1308224,61707,60881,5.12,2.96,2.16,1007,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/16/2021,3165236,1851265,1313971,70076,61506,5.24,3.06,2.17,1017,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/17/2021,3244040,1921087,1322953,78804,62546,5.37,3.18,2.19,1034,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/18/2021,3332435,2002071,1330364,88395,64665,5.51,3.31,2.2,1070,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/19/2021,3423213,2086850,1336363,90778,67286,5.66,3.45,2.21,1113,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/20/2021,3500340,2160051,1340289,77127,70858,5.79,3.57,2.22,1172,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/21/2021,3550655,2208337,1342318,50315,73886,5.87,3.65,2.22,1222,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/22/2021,3654721,2307200,1347521,104066,79937,6.04,3.82,2.23,1322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/23/2021,3759462,2406915,1352547,104741,84889,6.22,3.98,2.24,1404,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/24/2021,3878515,2518218,1360297,119053,90639,6.41,4.16,2.25,1499,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/25/2021,4003773,2631783,1371990,125258,95905,6.62,4.35,2.27,1586,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/26/2021,4136104,2749825,1386279,132331,101842,6.84,4.55,2.29,1684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/27/2021,4260383,2862547,1397836,124279,108578,7.05,4.73,2.31,1796,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,2/28/2021,4337391,2931432,1405959,77008,112391,7.17,4.85,2.33,1859,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/1/2021,4468842,3038650,1430192,131451,116303,7.39,5.03,2.37,1924,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/2/2021,4623897,3163626,1460271,155055,123491,7.65,5.23,2.42,2042,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/3/2021,4803312,3301839,1501473,179415,132114,7.94,5.46,2.48,2185,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/4/2021,4991042,3443415,1547627,187730,141038,8.25,5.7,2.56,2333,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/5/2021,5184410,3585898,1598512,193368,149758,8.57,5.93,2.64,2477,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/6/2021,5349668,3712992,1636676,165258,155612,8.85,6.14,2.71,2574,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/7/2021,5445604,3789272,1656332,95936,158316,9.01,6.27,2.74,2618,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/8/2021,5613173,3911124,1702049,167569,163476,9.28,6.47,2.82,2704,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Italy,3/9/2021,5782615,4035099,1747516,169442,165531,9.56,6.67,2.89,2738,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Japan,2/17/2021,125,125,,,,0,0,,,Pfizer/BioNTech
Japan,2/18/2021,611,611,,486,486,0,0,,4,Pfizer/BioNTech
Japan,2/19/2021,5039,5039,,4428,2457,0,0,,19,Pfizer/BioNTech
Japan,2/20/2021,,,,,2404,,,,19,Pfizer/BioNTech
Japan,2/21/2021,,,,,2378,,,,19,Pfizer/BioNTech
Japan,2/22/2021,11934,11934,,,2362,0.01,0.01,,19,Pfizer/BioNTech
Japan,2/23/2021,,,,,2464,,,,19,Pfizer/BioNTech
Japan,2/24/2021,17888,17888,,,2538,0.01,0.01,,20,Pfizer/BioNTech
Japan,2/25/2021,21896,21896,,4008,3041,0.02,0.02,,24,Pfizer/BioNTech
Japan,2/26/2021,28530,28530,,6634,3356,0.02,0.02,,27,Pfizer/BioNTech
Japan,2/27/2021,,,,,3183,,,,25,Pfizer/BioNTech
Japan,2/28/2021,,,,,3009,,,,24,Pfizer/BioNTech
Japan,3/1/2021,31785,31785,,,2836,0.03,0.03,,22,Pfizer/BioNTech
Japan,3/2/2021,34772,34772,,2987,2837,0.03,0.03,,22,Pfizer/BioNTech
Japan,3/3/2021,37303,37303,,2531,2774,0.03,0.03,,22,Pfizer/BioNTech
Japan,3/4/2021,39174,39174,,1871,2468,0.03,0.03,,20,Pfizer/BioNTech
Japan,3/5/2021,46469,46469,,7295,2563,0.04,0.04,,20,Pfizer/BioNTech
Japan,3/6/2021,,,,,3566,,,,28,Pfizer/BioNTech
Japan,3/7/2021,,,,,4570,,,,36,Pfizer/BioNTech
Japan,3/8/2021,70796,70796,,,5573,0.06,0.06,,44,Pfizer/BioNTech
Japan,3/9/2021,107558,107558,,36762,10398,0.09,0.09,,82,Pfizer/BioNTech
Jersey,1/24/2021,11385,8334,3051,,,11.26,8.25,3.02,,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/25/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/26/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/27/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/28/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/29/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/30/2021,,,,,493,,,,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,1/31/2021,14838,11707,3131,,493,14.68,11.58,3.1,4878,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/1/2021,,,,,549,,,,5432,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/2/2021,,,,,604,,,,5976,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/3/2021,,,,,660,,,,6530,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/4/2021,,,,,715,,,,7074,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/5/2021,,,,,770,,,,7618,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/6/2021,,,,,826,,,,8172,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/7/2021,21007,17829,3178,,881,20.78,17.64,3.14,8716,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/8/2021,,,,,856,,,,8469,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/9/2021,,,,,831,,,,8222,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/10/2021,,,,,806,,,,7974,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/11/2021,,,,,781,,,,7727,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/12/2021,,,,,756,,,,7480,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/13/2021,,,,,731,,,,7232,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/14/2021,25952,22696,3256,,706,25.68,22.46,3.22,6985,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/15/2021,,,,,674,,,,6668,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/16/2021,,,,,642,,,,6352,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/17/2021,,,,,609,,,,6025,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/18/2021,,,,,577,,,,5709,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/19/2021,,,,,545,,,,5392,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/20/2021,,,,,512,,,,5066,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/21/2021,29312,26025,3287,,480,29,25.75,3.25,4749,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/22/2021,,,,,497,,,,4917,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/23/2021,,,,,514,,,,5085,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/24/2021,,,,,531,,,,5254,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/25/2021,,,,,548,,,,5422,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/26/2021,,,,,566,,,,5600,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/27/2021,,,,,583,,,,5768,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jersey,2/28/2021,33511,30191,3320,,600,33.16,29.87,3.28,5936,"Oxford/AstraZeneca, Pfizer/BioNTech"
Jordan,1/12/2021,0,0,,,,0,0,,,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/13/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/14/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/15/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/16/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/17/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/18/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/19/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/20/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/21/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/22/2021,,,,,2727,,,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/23/2021,30000,30000,,,2727,0.29,0.29,,267,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/24/2021,,,,,2516,,,,247,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/25/2021,,,,,2305,,,,226,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/26/2021,,,,,2094,,,,205,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/27/2021,,,,,1883,,,,185,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/28/2021,,,,,1672,,,,164,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/29/2021,,,,,1461,,,,143,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/30/2021,,,,,1250,,,,123,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,1/31/2021,40000,40000,,,1250,0.39,0.39,,123,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/1/2021,,,,,1331,,,,130,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/2/2021,,,,,1412,,,,138,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/3/2021,,,,,1494,,,,146,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/4/2021,,,,,1575,,,,154,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/5/2021,,,,,1656,,,,162,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/6/2021,,,,,1737,,,,170,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/7/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/8/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/9/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/10/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/11/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/12/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/13/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/14/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/15/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/16/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/17/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/18/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/19/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/20/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/21/2021,,,,,1818,,,,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/22/2021,80000,50000,30000,,1818,0.78,0.49,0.29,178,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/23/2021,,,,,4892,,,,479,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/24/2021,,,,,7965,,,,781,"Pfizer/BioNTech, Sinopharm/Beijing"
Jordan,2/25/2021,150000,,,,11039,1.47,,,1082,"Pfizer/BioNTech, Sinopharm/Beijing"
Kazakhstan,1/31/2021,0,0,,,,0,0,,,Sputnik V
Kazakhstan,2/1/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/2/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/3/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/4/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/5/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/6/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/7/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/8/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/9/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/10/2021,,,,,1273,,,,68,Sputnik V
Kazakhstan,2/11/2021,14000,14000,,,1273,0.07,0.07,,68,Sputnik V
Kazakhstan,2/12/2021,,,,,1182,,,,63,Sputnik V
Kazakhstan,2/13/2021,,,,,1091,,,,58,Sputnik V
Kazakhstan,2/14/2021,,,,,1001,,,,53,Sputnik V
Kazakhstan,2/15/2021,,,,,910,,,,48,Sputnik V
Kazakhstan,2/16/2021,,,,,819,,,,44,Sputnik V
Kazakhstan,2/17/2021,,,,,729,,,,39,Sputnik V
Kazakhstan,2/18/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/19/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/20/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/21/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/22/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/23/2021,,,,,638,,,,34,Sputnik V
Kazakhstan,2/24/2021,22294,20157,2137,,638,0.12,0.11,0.01,34,Sputnik V
Kuwait,12/28/2020,2500,,,,,0.06,,,,Pfizer/BioNTech
Kuwait,12/29/2020,,,,,1121,,,,262,Pfizer/BioNTech
Kuwait,12/30/2020,,,,,1121,,,,262,Pfizer/BioNTech
